thumbnail,title,url,total_shares,total_facebook_shares,google_plus_shares,twitter_shares,linkedin_shares,published_date,giveaway,infographic,general_article,guest_post,interview,video,pinterest_shares,total_shares_with_pinterest,article_amplifiers,article_amplifier_images,real_twitter_shares,author_name
http://i.telegraph.co.uk/multimedia/archive/03583/Bill_Turnbull_3583355k.jpg,Bill Turnbull bids farewell to BBC Breakfast after 15 years,http://www.telegraph.co.uk/news/bbc/12174216/Bill-Turnbull-bids-farewell-to-BBC-Breakfast-after-15-years.html,855,828,2,25,0,26/02/2016,0,0,1,0,0,1,0,855,"[""billtu"", ""sallynugent"", ""telegraph""]","[""http://pbs.twimg.com/profile_images/3090627055/7d046b981f6f82582326a7600218ff2d_bigger.png"", ""http://pbs.twimg.com/profile_images/519444839545729024/xQuWr1TU_bigger.jpeg"", ""http://pbs.twimg.com/profile_images/693045850671583232/yAWUuOyj_bigger.png""]",,Victoria Ward
http://cdn.newsapi.com.au/image/v1/dcc3f2abcfc5e773b19219ddd2faa836,Shorten rips Turnbull at Mardi Gras,http://www.news.com.au/national/nsw-act/labor-leader-bill-shorten-thinks-malcolm-turnbullcalling-him-half-arsed-when-it-comes-to-equality/news-story/3e2974aa864364deddcaf4f812cc0400,853,693,0,160,0,05/03/2016,0,0,1,0,0,0,0,853,"[""_rebase""]","[""http://pbs.twimg.com/profile_images/378800000058135079/3e8cdb277a617d202c91eafe2114de27_bigger.jpeg""]",,Benedict Brook
https://i.guim.co.uk/img/media/15881f3260ea924a75cd9b7081063adbf3d6bc57/0_154_3600_2161/master/3600.jpg?w=1200&q=85&auto=format&sharp=10&s=0c796ad6d1a96e25ac40980cd372ae1c,Frank Brennan warns Turnbull marriage equality plebiscite could turn 'very nasty',http://www.theguardian.com/australia-news/2016/feb/18/frank-brennan-warns-turnbull-marriage-equality-plebiscite-could-turn-very-nasty,830,779,2,49,0,17/02/2016,0,0,1,0,0,0,0,830,"[""callapilla""]","[""http://pbs.twimg.com/profile_images/630688515076952064/bBapunad_bigger.png""]",,Calla Wahlquist
http://www.abc.net.au/news/image/7179656-1x1-700x700.jpg,Malcolm Turnbull's new ministry members sworn in,http://www.abc.net.au/news/2016-02-18/malcolm-turnbulls-new-ministry-members-to-be-sworn-in/7179216,829,729,13,81,6,17/02/2016,0,0,1,0,0,0,0,829,"[""stephanieando""]","[""http://pbs.twimg.com/profile_images/621480186328956928/xam9hZnK_bigger.jpg""]",,
http://www.smh.com.au/content/dam/images/g/m/b/m/g/o/image.related.articleLeadwide.620x349.gn0t56.png/1456177528674.jpg,"Media reform: Turnbull cabinet approves new laws, paving way for mergers and acquisitions",http://www.smh.com.au/federal-politics/political-news/media-reform-turnbull-cabinet-approves-new-laws-paving-way-for-mergers-and-acquisitions-20160222-gn0t56.html,819,542,34,210,32,22/02/2016,0,0,1,0,0,0,1,819,"[""politicsfairfax"", ""knottmatthewturnbull""]","[""http://pbs.twimg.com/profile_images/432709892793569281/stwk_DAE_bigger.png"", ""none""]",,Matthew Knott
http://cdn.mamamia.com.au/wp/wp-content/uploads/2016/02/26150131/catherine-king-feature-ovarian-cancer.jpg,Turnbull should put more money into ovarian cancer detection.,http://www.mamamia.com.au/ovarian-cancer-detection/,817,782,0,35,0,26/02/2016,0,0,1,0,0,0,0,817,"[""mamamia"", ""catherinekingmp""]","[""http://pbs.twimg.com/profile_images/669630117778341888/FJ2Meeh6_bigger.png"", ""http://pbs.twimg.com/profile_images/659965042276757504/Z4X9AL4Q_bigger.jpg""]",,Mamamia
http://www.abc.net.au/news/image/7209550-1x1-700x700.jpg,Indigenous body frustrated by Malcolm Turnbull's 'rhetoric' during tearful NITV interview,http://www.abc.net.au/news/2016-03-01/indigenous-body-'frustrated'-by-turnbull-'rhetoric'/7209434,817,577,4,228,7,29/02/2016,0,0,1,0,0,0,1,817,"[""abcnews""]","[""http://pbs.twimg.com/profile_images/2926053458/8447650cdcc90a0dfdc522b8f6f06173_bigger.jpeg""]",,Lindy Kerin
http://junkee.com/wp-content/uploads/2016/03/malcolm.jpg,Charlie Pickering Goes Malcolm Turnbull For Failing To Stand Up To Anti-Gay Voices In His Party,http://junkee.com/charlie-pickering-goes-malcolm-turnbull-for-failing-to-stand-up-to-anti-gay-voices-in-his-party/74311,814,800,0,14,0,02/03/2016,0,0,1,0,0,0,0,814,,,,Alex Mckinnon
http://www.smh.com.au/content/dam/images/g/n/b/0/0/w/image.related.articleLeadwide.620x349.gnalzs.png/1457082642800.jpg,Malcolm Turnbull warns Tony Abbott: I'll correct record if necessary,http://www.smh.com.au/federal-politics/political-news/malcolm-turnbull-warns-tony-abbott-ill-correct-record-if-necessary-20160304-gnalzs.html,813,729,0,83,0,04/03/2016,0,0,1,0,0,0,1,813,"[""politicsfairfax""]","[""http://pbs.twimg.com/profile_images/432709892793569281/stwk_DAE_bigger.png""]",,Mark Kenny
http://1v1d1e1lmiki1lgcvx32p49h8fe.wpengine.netdna-cdn.com/wp-content/uploads/2016/02/malcolm-turnbull2.jpg,Voters starting to turn on Turnbull | The New Daily,http://thenewdaily.com.au/news/2016/02/22/worrying-times-turnbull/,805,571,87,136,11,22/02/2016,0,0,1,0,0,0,0,805,"[""paulbongiorno""]","[""http://pbs.twimg.com/profile_images/537056334785421312/ZvwjYJ1o_bigger.jpeg""]",,Paul Bongiorno
http://www.sescsp.org.br/files/programacao/85defff6-7b73-445b-8f86-0957a7aeee16.jpg,Lucinha Turnbull,http://www.sescsp.org.br/programacao/86438_LUCINHA+TURNBULL,799,799,0,0,0,05/03/2016,0,0,1,0,0,0,0,799,,,,© Sesc Sp
http://resources2.news.com.au/cs/network/images/third-party/blogs/images/blogassets/images_core/v2/bloghome/hs_andrewbolt.jpg,The Turnbull flop: Labor now tied with Liberals in Newspoll,http://blogs.news.com.au/heraldsun/andrewbolt/index.php/heraldsun/comments/the_turnbull_flop_labor_now_tied_with_liberals_in_newspoll/,798,730,0,68,0,21/02/2016,0,0,1,0,0,0,0,798,"[""andrewboltsblog""]","[""http://pbs.twimg.com/profile_images/3638911446/0807dea6f6b1368becbd868cbffb116b_bigger.jpeg""]",,
http://www.abc.net.au/radionational/image/4629898-1x1-700x700.jpg,"Turnbull, cuts and the culture of forgetting","http://www.abc.net.au/news/2016-02-29/thackrah-turnbull,-cuts-and-the-culture-of-forgetting/7206890",788,628,0,149,11,28/02/2016,0,0,1,0,0,0,0,788,"[""andrewthackrah"", ""abcthedrum""]","[""http://pbs.twimg.com/profile_images/469064218/GEDC0274_bigger.jpg"", ""http://pbs.twimg.com/profile_images/463498447979417600/g6hbkKh0_bigger.jpeg""]",,Andrew Thackrah
http://www.smh.com.au/content/dam/images/g/n/3/d/4/h/image.related.articleLeadwide.620x349.gn3b13.png/1456426565130.jpg,Captain Turnbull needs to switch off the auto-pilot,http://www.smh.com.au/comment/captain-turnbull-needs-to-switch-off-the-autopilot-20160225-gn3b13.html,782,711,2,69,0,25/02/2016,0,0,1,0,0,0,0,782,"[""billshortenmp"", ""woolkebb""]","[""http://pbs.twimg.com/profile_images/636294281582374912/MWGFEKjI_bigger.jpg"", ""http://pbs.twimg.com/profile_images/378800000712382436/10ab768ef903f6bccc91d08774457ee0_bigger.jpeg""]",,Mark Kenny
http://www.smh.com.au/content/dam/images/g/n/0/0/u/1/image.related.articleLeadwide.620x349.gn04u4.png/1456108821690.jpg,Turnbull government ponders radical move to bring forward the federal budget,http://www.smh.com.au/federal-politics/political-news/turnbull-government-ponders-radical-move-to-bring-forward-the-federal-budget-20160222-gn04u4.html,782,583,2,194,3,21/02/2016,0,0,1,0,0,0,0,782,"[""jamesmassola""]","[""http://pbs.twimg.com/profile_images/675029332587184128/xD9CN_VS_bigger.jpg""]",,James Massola
,Turnbull duped us with his promise of a respectful govt,http://www.crikey.com.au/2016/02/23/turnbull-duped-us-with-his-promise-of-a-respectful-govt/,782,724,0,58,0,22/02/2016,0,0,1,0,0,0,0,782,"[""crikey_news""]","[""http://pbs.twimg.com/profile_images/468162420737703936/1cZm15mX_bigger.jpeg""]",,Crikey.com.au
http://theaimn.com/wp-content/uploads/2016/03/071127-malcolmturnbull-c83d7dd4-7a4b-49d5-b4d6-07e082dd963c_thumb1.jpg,"Turnbull, the Puppet P.M.",http://theaimn.com/turnbull-the-puppet-p-m/,777,736,3,38,0,29/02/2016,0,0,1,0,0,0,0,777,"[""gk_goran""]","[""http://pbs.twimg.com/profile_images/561815462544023552/Y5cJdFw2_bigger.jpeg""]",,The Aim Network
https://i.guim.co.uk/img/media/f753b34e54887980f1eedafbdc107c45c75800a4/346_7_2743_1645/2743.jpg?w=1200&q=55&auto=format&usm=12&fit=max&s=7b1345594fb02a4398d7ac40d5614489,Turnbull puts top civil servant in charge of tax reforms after policy stumbles,http://www.theguardian.com/australia-news/2016/feb/26/turnbull-puts-top-civil-servant-in-charge-of-tax-reforms-after-policy-stumbles,769,519,1,247,2,25/02/2016,0,0,1,0,0,0,0,769,"[""josephjett"", ""lenoretaylor""]","[""http://pbs.twimg.com/profile_images/368849734/Joseph_Jett_bigger.jpg"", ""http://pbs.twimg.com/profile_images/448683652709220353/poNPgDb7_bigger.png""]",,Lenore Taylor
http://www.smh.com.au/content/dam/images/g/m/j/o/m/3/image.related.socialLead.620x349.gne4e3.png/1457487120083.jpg,Jeff Kennett attacks Malcolm Turnbull for 'self-interest' and lack of courage,http://www.smh.com.au/federal-politics/political-news/jeff-kennett-attacks-malcolm-turnbull-for-selfinterest-and-lack-of-courage-20160308-gne4e3.html,765,691,0,74,0,08/03/2016,0,0,1,0,0,0,0,765,"[""smh""]","[""http://pbs.twimg.com/profile_images/597933128284418048/uFullntY_bigger.jpg""]",,Fergus Hunter
http://www.smh.com.au/content/dam/images/g/m/q/f/l/7/image.related.articleLeadwide.620x349.gmqrra.png/1455097572805.jpg,Recognition next year 'achievable': Turnbull,http://www.smh.com.au/federal-politics/political-news/recognition-next-year-achievable-turnbull-20160210-gmqrra.html,758,651,0,102,5,10/02/2016,0,0,1,0,0,0,0,758,"[""bencubby""]","[""http://pbs.twimg.com/profile_images/550947862616354816/hFzg5Uc0_bigger.jpeg""]",,
http://i.startsatsixty.com.au/wp-content/uploads/Screen-Shot-2016-02-17-at-4.07.44-pm.jpg,Turnbull is considering charging you a whole new way for driving your car…,http://startsatsixty.com.au/current-affairs/news/turnbull-is-considering-charging-you-a-whole-new-way-for-driving-your-car,758,754,0,4,0,17/02/2016,0,0,1,0,0,0,0,758,,,,
http://www.abc.net.au/news/image/7061144-1x1-700x700.jpg,"Newspoll: Support for Government drops, Malcolm Turnbull remains preferred leader",http://www.abc.net.au/news/2016-02-22/newspoll-support-for-turnbull-government-drops/7188518,755,707,5,31,12,21/02/2016,0,0,1,0,0,0,0,755,"[""abcnews""]","[""http://pbs.twimg.com/profile_images/2926053458/8447650cdcc90a0dfdc522b8f6f06173_bigger.jpeg""]",,
http://www.sbs.com.au/comedy/sites/sbs.com.au.comedy/files/styles/full/public/shorten-turnbull-tnd.jpg?itok=XPHs4lhB,Turnbull Begs Shorten To Stand Up To The Right Wing Of Liberal Party For Him.,http://www.sbs.com.au/comedy/article/2016/02/26/turnbull-begs-shorten-stand-right-wing-liberal-party-him,752,685,0,67,0,25/02/2016,0,0,1,0,0,0,0,752,"[""sbscomedy""]","[""http://pbs.twimg.com/profile_images/443624518683074560/tRG1EgE5_bigger.png""]",,Sbs Comedy
https://i.guim.co.uk/img/media/4fc92a6c8fb7c6b03f3209395422931e53ed6878/0_151_4500_2701/master/4500.jpg?w=1200&q=85&auto=format&sharp=10&s=629cd3763fe8af6617313c678cff03b8,"Negative gearing: investors would leave property market under Labor policy, says Turnbull – politics live",http://www.theguardian.com/australia-news/live/2016/feb/24/liberal-mp-revives-tony-abbotts-indigenous-lifestyle-choices-debate-politics-live,745,408,45,274,18,23/02/2016,0,0,1,0,0,0,0,745,"[""josephjett"", ""ericbarbosa11"", ""murpharoo""]","[""http://pbs.twimg.com/profile_images/368849734/Joseph_Jett_bigger.jpg"", ""http://pbs.twimg.com/profile_images/609024193456431106/HM5jBT5B_bigger.jpg"", ""http://pbs.twimg.com/profile_images/687958069733494784/1SUBcHBJ_bigger.jpg""]",,Katharine Murphy
http://i.startsatsixty.com.au/wp-content/uploads/turnbull-mardi-gras.jpg,Malcolm Turnbull: unexpected star of the Mardi Gras,http://startsat60.com/stories/news-stories/politics/malcolm-turnbull-unexpected-star-of-the-mardi-gras,740,739,0,1,0,05/03/2016,0,0,1,0,0,0,0,740,,,,View Profile
http://www.afr.com/content/dam/images/g/n/6/c/1/6/image.related.afrArticleLead.620x365.gn6xjv.png/1456794118226.jpg,Tony Abbott dares Malcolm Turnbull to cut spending to pay for tax cuts,http://www.afr.com/news/politics/tony-abbott-dares-malcolm-turnbull-to-cut-spending-to-pay-for-tax-cuts-20160229-gn6xjv,737,672,1,62,2,29/02/2016,0,0,1,0,0,0,0,737,"[""financialreview"", ""phillipcoorey""]","[""http://pbs.twimg.com/profile_images/1859209249/Twitter_icon_bigger.jpg"", ""http://pbs.twimg.com/profile_images/2180832282/goodpicsmall_bigger.jpg""]",,Phillip Coorey
http://cdn.theconversation.com/files/113656/width1356x668/image-20160303-10372-15d19u0.jpg,Friday essay: Silver-tongued Turnbull fails to woo the arts vote,http://theconversation.com/friday-essay-silver-tongued-turnbull-fails-to-woo-the-arts-vote-55132,735,687,0,46,2,03/03/2016,0,0,1,0,0,0,0,735,"[""sashagrishin"", ""conversationedu"", ""sasha grishin""]","[""none"", ""http://pbs.twimg.com/profile_images/2132690691/twitter_bigger.png""]",,Sasha Grishin
http://www.abc.net.au/news/image/7131016-1x1-700x700.jpg,Malcolm Turnbull facing 'significant' backbench concern over potential negative gearing change,http://www.abc.net.au/news/2016-02-16/negative-gearing-malcolm-turnbull-facing-backbench-concerns/7171038,730,626,0,91,12,15/02/2016,0,0,1,0,0,0,1,730,"[""abcnews""]","[""http://pbs.twimg.com/profile_images/2926053458/8447650cdcc90a0dfdc522b8f6f06173_bigger.jpeg""]",,
http://junkee.com/wp-content/uploads/2016/02/turnbulls2.jpg,Malcolm Turnbull's Valentine's Day Message Got Hijacked By People Who Still Can't Marry Their Partners - Junkee,http://junkee.com/malcolm-turnbulls-valentines-day-message-got-hijacked-people-still-cant-marry-partners/73470,724,720,0,4,0,14/02/2016,0,0,1,0,0,0,0,724,,,,People Who
http://www.abc.net.au/news/image/7148580-1x1-700x700.jpg,Turnbull faces trouble with double dissolution trigger,http://www.abc.net.au/news/2016-03-04/government-may-have-missed-election-trigger-chance/7219330,719,609,4,106,0,03/03/2016,0,0,1,0,0,0,0,719,"[""abcnews""]","[""http://pbs.twimg.com/profile_images/2926053458/8447650cdcc90a0dfdc522b8f6f06173_bigger.jpeg""]",,Louise Yaxley
http://www.dailylife.com.au/content/dam/images/g/n/9/k/0/j/image.related.articleLeadwide.620x349.gn9ak1.png/1456978925910.png,"Charlie Pickering wants to help Malcolm Turnbull stand up to his conservative, anti-gay bullies",http://www.dailylife.com.au/dl-people/dl-entertainment/charlie-pickering-wants-to-help-malcolm-turnbull-stand-up-to-his-conservative-antigay-bullies-20160303-gn9ak1.html,719,715,0,4,0,02/03/2016,0,0,1,0,0,0,0,719,,,,
http://www.smh.com.au/content/dam/images/g/n/7/g/7/c/image.related.articleLeadwide.620x349.gncj1g.png/1457332669816.jpg,Tony Abbott has no mandate to undermine Malcolm Turnbull,http://www.smh.com.au/comment/tony-abbott-has-no-mandate-to-undermine-malcolm-turnbull-20160307-gncj1g.html,718,611,0,107,0,07/03/2016,0,0,1,0,0,0,0,718,"[""politicsfairfax""]","[""http://pbs.twimg.com/profile_images/432709892793569281/stwk_DAE_bigger.png""]",,Peter Reith
https://newmatilda.com/wp-content/uploads/2016/03/Malcolm-Terminator.jpg,Turnbull As The Terminator: The Progressive Malcolm Myth That Just Won’t Die - New Matilda,https://newmatilda.com/2016/03/03/terminator-turnbull-the-progressive-malcolm-myth-that-just-wont-die/,718,600,2,114,0,03/03/2016,0,0,1,0,0,0,2,718,"[""newmatilda"", ""situtheatre""]","[""http://pbs.twimg.com/profile_images/474160671366451201/XD3aZiQc_bigger.jpeg"", ""http://pbs.twimg.com/profile_images/378800000763658468/7619c715e80a8a0f92cd3698ad72efda_bigger.jpeg""]",,Situation Theatre
http://www.smh.com.au/content/dam/images/g/m/t/q/k/v/image.related.articleLeadwide.620x349.gmugd1.png/1455516425681.jpg,East Timor to Malcolm Turnbull: Let's start talks on maritime boundary,http://www.smh.com.au/federal-politics/political-news/east-timor-to-malcolm-turnbull-lets-start-talks-on-maritime-boundary-20160215-gmugd1.html,708,686,0,21,1,15/02/2016,0,0,1,0,0,0,0,708,,,,Tom Allard
http://www.3aw.com.au/content/dam/images/g/m/o/i/8/z/image.related.articleLeadwide.620x349.gmoiy7.png/1454908022730.jpg,Tom Elliott takes issue with Daniel Andrews' letter to Malcolm Turnbull,http://www.3aw.com.au/news/tom-elliott-takes-issue-with-daniel-andrews-letter-to-malcolm-turnbull-20160208-gmoiy7.html,702,686,0,16,0,08/02/2016,0,0,1,0,0,0,0,702,"[""3aw693""]","[""http://pbs.twimg.com/profile_images/2488063093/bdpgjxr33uez0hewdsxz_bigger.jpeg""]",,
http://progressive.netshow.ninemsn.com.au/media2/664969388001/2016/02/664969388001_4779136540001_8106576-20160229-211339-VIDEO-STILL.jpg,Turnbull tears up telling indigenous story in TV interview,http://www.9news.com.au/national/2016/02/29/21/33/turnbull-tears-up-on-indigenous-story,698,678,1,17,2,29/02/2016,0,0,1,0,0,0,0,698,"[""fredthewarmist""]","[""http://pbs.twimg.com/profile_images/571613440842555392/txSab9T7_bigger.jpeg""]",,Aap
https://powerglobal.files.wordpress.com/2016/02/abbottandturnbull.png,"All Piss and Wind: Turnbull Promised Economic Leadership, Liberals Start to Doubt",http://powerglobal.us/2016/02/08/all-piss-and-wind-turnbull-promised-economic-leadership-liberals-start-to-doubt/,697,684,1,8,4,08/02/2016,0,0,1,0,0,0,0,697,,,,Powerglobal.us
http://cdn.newsapi.com.au/image/v1/16e687e122e75a288418849a7e4294a0,Malcolm Turnbull bought to tears by speech to mark Teal Ribbon Day,http://www.news.com.au/national/politics/malcolm-turnbull-brought-to-tears-by-moving-speech/news-story/2560d776dbc972aad918bcb7fdf812a6,696,579,0,40,77,23/02/2016,0,0,1,0,0,0,0,696,"[""newscomauhq""]","[""http://pbs.twimg.com/profile_images/629244933057032192/zJsuwh_O_bigger.png""]",,Kara Vickery
http://www.afr.com/content/dam/images/1/0/9/c/z/m/image.related.afrArticleLead.620x365.gn44dk.png/1456474955651.jpg,Crossbench senators march out of 'last supper' dinner with Malcolm Turnbull,http://www.afr.com/news/crossbench-senators-march-out-of-last-supper-dinner-with-malcolm-turnbull-20160225-gn44dk,695,567,0,127,0,25/02/2016,0,0,1,0,0,0,1,695,"[""financialreview""]","[""http://pbs.twimg.com/profile_images/1859209249/Twitter_icon_bigger.jpg""]",,Primrose Riordan
http://www.smh.com.au/content/dam/images/g/l/c/f/z/7/image.related.articleLeadwide.620x349.gn5ilz.png/1456632750475.jpg,Malcolm Turnbull to unveil tax policy before budget as Labor steps up attacks,http://www.smh.com.au/federal-politics/political-news/malcolm-turnbull-to-unveil-tax-policy-before-budget-as-labor-steps-up-attacks-20160227-gn5ilz.html,689,592,2,95,0,27/02/2016,0,0,1,0,0,0,0,689,"[""smh""]","[""http://pbs.twimg.com/profile_images/597933128284418048/uFullntY_bigger.jpg""]",,
http://www.malcolmturnbull.com.au/img/common/logo-fb.png,Turnbull Government backing FinTech,http://www.malcolmturnbull.com.au/media/turnbull-government-backing-fintech,687,0,0,6,681,24/02/2016,0,0,1,0,0,0,0,687,,,,Malcolm Turnbull
http://prod.static9.net.au/_/media/2016/02/13/15/35/turnbull.ashx,Malcolm Turnbull announces cabinet reshuffle,http://www.9news.com.au/national/2016/02/13/12/27/turnbull-to-announce-new-cabinet-ministers,683,619,0,64,0,12/02/2016,0,0,1,0,0,0,0,683,"[""lynlinking""]","[""http://pbs.twimg.com/profile_images/498407687051161601/ZGtFYqaR_bigger.png""]",,9news
http://www.smh.com.au/content/dam/images/g/m/k/h/v/v/image.related.articleLeadwide.620x349.gnd0pj.png/1457408955885.jpg,Deeply shocking': Turnbull government demands urgent ASIC report on life insurance industry,http://www.smh.com.au/business/banking-and-finance/deeply-shocking-turnbull-government-demands-urgent-asic-report-on-life-insurance-industry-20160307-gnd0pj.html,682,592,1,87,2,07/03/2016,0,0,1,0,0,0,0,682,"[""politicsfairfax""]","[""http://pbs.twimg.com/profile_images/432709892793569281/stwk_DAE_bigger.png""]",,Michael Koziol
http://www.abc.net.au/news/image/6850584-1x1-700x700.jpg,"Malcolm Turnbull and Tony Abbott have 'presentational differences', John Howard says",http://www.abc.net.au/news/2016-03-01/turnbull-abbott-have-presentational-differences-john-howard/7212548,680,580,0,100,0,01/03/2016,0,0,1,0,0,0,0,680,"[""latikambourke""]","[""http://pbs.twimg.com/profile_images/686779891904196612/UT2oXJef_bigger.jpg""]",,
http://www.abc.net.au/news/image/247224-1x1-700x700.jpg,Malcolm Turnbull delivers Closing the Gap report which shows Indigenous life expectancy has not improved,http://www.abc.net.au/news/2016-02-10/closing-the-gap-report-card--little-progress-life-expectancy/7154566,678,602,9,63,4,09/02/2016,0,0,1,0,0,0,0,678,"[""abcnews"", ""turnbullmalcolm""]","[""http://pbs.twimg.com/profile_images/2926053458/8447650cdcc90a0dfdc522b8f6f06173_bigger.jpeg"", ""http://pbs.twimg.com/profile_images/378800000223732312/cd2615bfb2898972fc2cf9d8d2b9b9ef_bigger.jpeg""]",,Bridget Brennan
https://realnewsone.files.wordpress.com/2015/10/img_3663-1.jpg?w=855,Turnbull Looking Increasingly Politically Weak After Losing 5 Ministers Since December,http://realnewsone.com/2016/02/13/turnbull-looking-increasingly-politically-weak-after-losing-5-ministers-since-december/,676,658,1,17,0,12/02/2016,0,0,1,0,0,0,0,676,"[""realnewsone""]","[""http://pbs.twimg.com/profile_images/612443581958107136/YDzwR7CB_bigger.jpg""]",,Real News One
http://www.abc.net.au/news/image/7199006-1x1-700x700.jpg,Malcolm Turnbull chides Tony Abbott over submarine comments after defence papers leaked,http://www.abc.net.au/news/2016-03-04/turnbull-chides-abbott-over-submarine-comments/7220876,675,572,5,93,3,03/03/2016,0,0,1,0,0,0,2,675,"[""abcnews""]","[""http://pbs.twimg.com/profile_images/2926053458/8447650cdcc90a0dfdc522b8f6f06173_bigger.jpeg""]",,
http://i3.mirror.co.uk/incoming/article7444236.ece/ALTERNATES/s1200/Bill-Turnbull-Main.jpg,Bill Turnbull best bits as he presents the Breakfast Show for the last time,http://www.mirror.co.uk/tv/tv-news/bill-turnbull-best-bits-presents-7444752,651,639,0,12,0,26/02/2016,0,0,1,0,0,0,0,651,,,,Katy Forrester
https://i.ytimg.com/vi/qw9AYLsV6m0/hqdefault.jpg,Jason Clare talked today about the latest mess Malcolm Turnbull has made of his third rate #NBN.,https://www.youtube.com/watch?v=qw9AYLsV6m0,647,580,38,29,0,10/02/2016,0,0,0,0,0,1,0,647,"[""turnbullmalcolm""]","[""http://pbs.twimg.com/profile_images/378800000223732312/cd2615bfb2898972fc2cf9d8d2b9b9ef_bigger.jpeg""]",,
http://i.dailymail.co.uk/i/pix/2016/03/05/05/31DF725F00000578-0-image-a-8_1457156037595.jpg,Malcolm Turnbull slams minor parties as an embarrassment to democracy ,http://www.dailymail.co.uk/news/article-3477740/Australian-Prime-Minister-Malcolm-Turnbull-slams-minor-parties-embarrassment-democracy.html,646,601,0,45,0,05/03/2016,0,0,1,0,0,0,0,646,"[""laborcoalition""]","[""http://pbs.twimg.com/profile_images/594049033275973632/TRMca5Id_bigger.png""]",,
http://www.sbs.com.au/comedy/sites/sbs.com.au.comedy/files/styles/full/public/turnbull_shorten.jpg?itok=JT2ks0uq,Turnbull And Shorten Furiously Agree Labor Will Lower House Prices.,http://www.sbs.com.au/comedy/article/2016/02/24/turnbull-and-shorten-furiously-agree-labor-will-lower-house-prices,632,621,0,11,0,23/02/2016,0,0,1,0,0,0,0,632,,,,Sbs Comedy
https://i.guim.co.uk/img/media/61ad31a20c6073eb89ab4ad9946d6bfde4478c7c/226_18_3414_2049/master/3414.jpg?w=1200&q=85&auto=format&sharp=10&s=6efb499adf4ef092e1940aa2b0c92dd6,Turnbull announces cabinet reshuffle aimed squarely at next election,http://www.theguardian.com/australia-news/2016/feb/13/turnbull-announces-cabinet-reshuffle-aimed-squarely-at-next-election,620,483,10,123,4,12/02/2016,0,0,1,0,0,0,0,620,"[""daveyk317"", ""lenoretaylor""]","[""http://pbs.twimg.com/profile_images/614748644013576196/3h7DfZ8x_bigger.png"", ""http://pbs.twimg.com/profile_images/448683652709220353/poNPgDb7_bigger.png""]",,Lenore Taylor
http://senatorlambie.com.au/wp-content/uploads/2016/02/Jacqui-and-Hugh-at-the-Military-Tattoo-150x150.jpg,Jacqui Lambie’s reaction to new Malcolm Turnbull Cabinet,http://senatorlambie.com.au/2016/02/jacquis-reaction-to-new-turnbull-cabinet/,619,613,0,6,0,14/02/2016,0,0,1,0,0,0,0,619,,,,
https://i.guim.co.uk/img/media/0a585d1b7e840d824c03031d8f7c363d9fabf8da/0_760_2765_1660/master/2765.jpg?w=1200&q=85&auto=format&sharp=10&s=c0307ff95053365cfa2680af6d4eaaf0,Malcolm Turnbull won't rule out refugee resettlement deal with New Zealand,http://www.theguardian.com/australia-news/2016/feb/17/malcolm-turnbull-wont-rule-out-refugee-resettlement-deal-with-new-zealand,614,548,0,66,0,16/02/2016,0,0,1,0,0,0,0,614,"[""guardiannews""]","[""http://pbs.twimg.com/profile_images/566207268039823360/lqAeuznl_bigger.png""]",,Shalailah Medhora
http://www.afr.com/content/dam/images/g/m/o/5/h/x/image.related.afrArticleLead.620x365.gmo9vf.png/1454929393882.jpg,Malcolm Turnbull's tax shemozzle raises questions of judgment,http://www.afr.com/news/politics/malcolm-turnbulls-tax-shemozzle-raises-questions-of-judgment-20160208-gmo9vf,613,515,0,97,1,08/02/2016,0,0,1,0,0,0,0,613,"[""financialreview"", ""randlight"", ""tonywalker1""]","[""http://pbs.twimg.com/profile_images/1859209249/Twitter_icon_bigger.jpg"", ""http://pbs.twimg.com/profile_images/1719274208/greece_bigger.jpg"", ""http://pbs.twimg.com/profile_images/3241219396/1ec8827381851bee20b4aca4da1826a0_bigger.jpeg""]",,Antony
,Turnbull Announces $150B Submarine Program To Aid In Fighting ISIS Underwater,http://www.betootaadvocate.com/uncategorized/turnbull-announces-150b-submarine-program-to-aid-in-fighting-isis-underwater/,613,607,0,6,0,25/02/2016,0,0,1,0,0,0,0,613,,,,
http://www.sbs.com.au/comedy/sites/sbs.com.au.comedy/files/styles/full/public/turnbull_investigates.jpg?itok=Rv8rD_GW,Turnbull Investigating If LBGTI Kids Have It Too Good,http://www.sbs.com.au/comedy/article/2016/02/23/turnbull-investigating-if-lbgti-kids-have-it-too-good,612,575,0,37,0,23/02/2016,0,0,1,0,0,0,0,612,"[""sbscomedy""]","[""http://pbs.twimg.com/profile_images/443624518683074560/tRG1EgE5_bigger.png""]",,Sbs Comedy
https://i.guim.co.uk/img/media/c37f4e53831b78d1c8424591c6f0de0732f921f8/0_181_3000_1799/master/3000.jpg?w=1200&q=85&auto=format&sharp=10&s=c802a35e98416d5fc68ee75914d7160e,"Steel industry at tipping point, Bill Shorten warns Malcolm Turnbull",http://www.theguardian.com/business/2016/feb/19/steel-industry-at-tipping-point-bill-shorten-warns-malcolm-turnbull,609,532,5,41,31,19/02/2016,0,0,1,0,0,0,0,609,"[""businessdesk""]","[""http://pbs.twimg.com/profile_images/564807016024010753/fti57vi0_bigger.png""]",,Shalailah Medhora
